"Sentiment"	"SentimentText"
1	"#followfriday @tiggercolman Annoyingly talented radio man and all-round good guy. Makes me sick"
1	"#followfriday @VegasWalkinDude aw, aren't you sweet! Follow this guy for extreme amusement "
1	"#followfriday @vene2ia @actionchick @Luuyaland @Sarahndipitous @murnahn @davidjlowe @quotesnack (via @americandream09) Thank you!!"
1	"#followfriday @weeyin @carolemoyes @carole29 @arancinibaby @tyrelassie @keryje  Hot hot hot!  Great Tweeps!"
1	"#followfriday @weirdralph @Tepherguy @GetBenderNow @ShannonGraham1 @Ericatwitts  #interesting and/or #funny  - more later"
0	"#followfriday @wildpanda It was quick. I'm sorry!"
0	"#followfriday @z4nder. Sorry I missed u"
1	"#FollowFriday ~ EVERYONE. I don't want to miss ANYONE...I ? you ALL!!! So, take THAT personally please!!! "
1	"#followfriday ~ FOLLOW YOUR BLISS"
1	"#followfriday again  @ognawg @CharlesCecil @Codinthepocket @LonoSG @Naughty_Dog @PacManPolarBear @SirSpoon @Viatrophy_BG @yamstersg enjoy!"
1	"#followfriday and for the Brightonians... @BrightonArgusJo @Brightonfeed"
1	"#Followfriday astrological musts @Astrovibes, @astrolegerthe, @astrologyca, great astrological weather, 2 mentions for @AstrologyLesson "
1	"#followfriday evening! @flogance  @jonas_adorer  THANK YOU!"
1	"#followfriday everyone on my list   lol much love to all my followers"
1	"#FollowFriday Get a load of this guy! @TerenceSmelser &lt;--- Not afraid to speak his mind. #MayBlowYOURMind #PlaysWithGunsAndBIGTrucks"
1	"#followfriday go follow @brendonuriesays and @amanda_Holden"
1	"#FollowFriday good vibes all round with the v lovely @Makenzesgranna"
1	"#followfriday great follows and light up the variety in life  @Pembsdave @ceggs @Annhesketh @Moochergirl"
1	"#FollowFriday Great guys to converse with  @josephbrady @Azlen @Shrewd_Boy  #FollowFriday"
1	"#followfriday hello! TGIF! @silverpeanut @organicbarbee @thesmartipants @rockstarz_mama @dadiaperbank @2chix @papercakes @buymichigannow"
1	"#FollowFriday He's one of those people you just wanna hug  @kismet100"
1	"#Followfriday hint- don't start with @ since then only people already following the first person you list will see it  #ff"
1	"#followfriday How about some love for the competition?  My web counterpoint at our sister school, ACU, @scottkilmer."
0	"#followfriday I knew I missed someone.  @GeoffBreedwell"
1	"#followfriday If I follow them, they're worth your attention.  Thanks @prjctmayhem and @ElyssaD. Keep the #fuckfascism movement going!"
1	"#followfriday If you're heading to Buenos Aries, check out my friends @landingpadba http://www.LandingPadBA.com - great guys, great info! "
0	"#FollowFriday In honor of my web buddies who moved.  @warpdesign @cianan @BigToach @mikedelgado"
1	"#followfriday introducing you to @peppysophia. She has awarded me a chrono watch for a twitter contest!!"
0	"#followfriday Is it still friday? I don't wana go to work tomorow, so much stuff I want, no money for it  Even after the paycheck."
0	"#followfriday loads more but can't list them all now  check my followong list though, they're all worth it!!!"
1	"#followfriday Love,Sex, Compatibility Astro-HOTTIE @strology - His work speaks for itself! In the process get to know a wonderul man "
0	"#followfriday means one thing follow me @tick0  because I really want to be loved and listen to."
1	"#followfriday More friends in Sweden: @annaoscarsson, @Raiha , @stellalive ... And did I mention @magnus_n ? "
1	"#followfriday my bff from high school and email therapist @stefmcguire"
1	"#followfriday My girl who always makes time to reply to me when she can @BabygirlsoMajor  Love ya"
1	"#FollowFriday my roommate, who just joined Twitter @LeeshaAnne "
1	"#FollowFriday people who use my real name: @lazyage @nicko236 @pressdarling @spanglegluppet I really appreciate that you take the time to"
1	"#followfriday recs: @Pharaonick: b/c he has good travel tweets &amp; gives reasons for following on #followfriday."
1	"#followfriday Such a wonderful and pleasant lady, always nice to interact with! a must-follow! @Serenaf66 "
0	"Kinda depressed... but not showing my emotions.. ahh fuck it .."
0	"lady is coming in like 2 hours i dont want her to have onee LOL"
0	"last day in turks and caicos... i will miss you"
1	"last full week with my sister....... ima miss her."
0	"last night I fell while I was taking the trash out... I really hurt my arm but now I am feeling better..need to study really soon!"
0	"- last time ill see you again till almost a year? .. I think so."
1	"laying out and making my little brother spray me with water whenever i get hot"
0	"leave what you said as something herd and the the things u havent said should be left unherd."
0	"leaving Cali! Heading to LA first."
0	"legs feel like I've been doing the stanky leg all nite"
1	"Less Than 24 Hours Until Lines Vines&amp; Trying Times!!!  @jonasbrothers"
1	"less than an hour left"
0	"lesson learnt... I look like a rock star from kiss haha"
1	"lets dick suck together"
0	"liars suck and everything sucks right now i'm very tired mentally"
0	"lincoln won't chair dance with meee. hmph."
0	" Lines, Vines &amp; Trying Times wasn't out yet. But it IS 16th June. What's going on ?"
0	"link'e kok dadhi munggah medhun ngene yoo....packet sequence'e akeh sing ilang barang'ik cah...piye iki......ono sing luweh 1000ms ("
1	"- listening to all the old but reyt good songs"
0	"listening to sad songs"
0	"Listening to: Do you believe in life after love? By Cher  But i don't  I'm so sad! But i already found my dress  yeah! hahah! see you"
0	"Lizzy hates me now... Why? Taking a break from elizabeth? Thats just cruel."
0	"lol &quot;you guys text fast.&quot;"
0	"lol suprises are just hard to do these days"
0	"lol. OH WELL. this is pretty cool anyways."
0	"lola's still in the hospital...everyone pray for my grandma ok?"
1	"long night. Sleeping now."
0	"looking at kitties that need to be adopted. they're so cute! www.petfinder.com. adopt from a shelter! spay and neuter!"
0	"looking poor for #twenty20 rain means delays at mo feel bad for my daughter so unfair. please mother nature part those clouds!"
0	"looks like my son's birthday baseball game is going to be rained out. Sad face."
0	"lost a little one today"
0	"lost my bid on ebay. Oh well there's always next time."
1	"Love Lilly. She's amazing... &quot;Was that about the face transplant or Peru?&quot; hehe HANNAH MONTANA1"
1	"Love you guys! I'm going to work in a few. Know why I'm so happy? Cause I get to sleep tonight!"
1	"Lovely day."
1	"loving the fact that my new roommate wants to make dinner for me every night lol"
0	"Luck is not on my side today!! I'm in a serious trouble.......Hope I can solve it tomorrow."
1	"lunch wid family! thirsty now! watching an old movie which sis loan: wild child."
1	"Luv you sissy"
0	"mac is discontinuing my favorite slimshine in in voile! i must stock up!"
0	"madnessness"
0	"Mahalo back to normal. Having some technical difficulties it looks like."
0	"mahn i dont like msn it wont even let me sign in"
0	"Makes me remember Popcorn.."
1	"Making Demo's!"
0	"man i feel so fuckin shit. I have fuck all goin for me. May as wel jst kill myself now."
0	"man just woke up.didnt want too means have to get up and ready to go back to shitty england!"
1	"manhattan bound... writin barz on da bus lmfaoo"
1	"mariahs albums out 2 days before my birthday !!"
0	"maths mechanics is gona destroy my future"
0	"Maybe I should just keep my mouth shut cause afterall I am second."
0	"mcfly secrets isn't working for me. Is it for everyone esle?"
0	"Me and @mightymarlz didn't manage to get the #Sims3 pre-order cards. Maybe we'll be able to get the Collector's Edition tomorrow anyway."
1	" meditating on emptyness - it's free, legal, you can do it anywhere and it takes away the veils that hide instant enduring happiness !!!"
0	" Methane levels rose after a 10-year lull, CO2 up 2.1 ppm to highest levels on record despite economic slump ( http://tinyurl.com/dh55fs )"
0	"Michael McIntyre tonight and I'm not allowed to watch it since I'm seeing him in October"
0	"Microsoft Windows Guru program came to an end for a lot of east coast guru's"
0	"might cry  farmyard this weekend @woody748  won't be around"
1	"miley cyrus &quot;the climb&quot; ? http://twt.fm/140798 #musicmonday"
0	"Mimi needs to stop doing drugsss"
0	"miss me wee tobs alreadyy have fun in france dont leave me for to long pall i lovee lovee lovee you (L) i also love juju portsmouth(yn)"
0	" Miss my little monster, but he's with his Daddy this weekend!!!"
0	"miss texting..."
0	"missed both days of  &quot;how it ends&quot; def there in spirit"
0	" missed the anarbor show because i forgot what day today was.. ughhh. sick, sleepless, phoneless, bff-less.. yep lifes just grand."
0	"missin my boys rip casey &amp;&amp; michael"
1	"- Missing my girls in Northern Cal, but enjoying being with my sons in Southern Cal. Magic Mountain here we come!!!  http://bit.ly/giN8R"
0	"missing my grandma"
0	"missing the mds&amp;w....."
0	"Miyazaki tickets sold out in a half hour.  and i didn't get one"
1	" Mmmm, yessss! (iheartyou!) Waking up early to go volunteer at a childrens home."
0	"Mom goes home this am which means I go back to work in the pm. Vacation is almost over!"
0	"momma left to the flea market without me"
0	"monday!! loking forward to it"
0	"mono is the worst...."
0	"- Moon book but it got away, so I hit it with my Pippi Longstocking book but now I don't know where it is  I hate those flying things!"
1	"MOOOOARNING  or good evening or what ever hahahahahahahahahaaaaaaaaaaaaa haaaaaa haaaaaaaa ok thats it!"
0	"mornincrew hates me and i dont like it"
1	" morning, morning.. just another bored"
0	"morning. another day"
0	"movie theater here isnt doing midnight showings. wearing my starscream t-shirt. feels good"
1	" movie, sleep, picking up jake then with him all day &lt;3"
1	"My arm itches. ;]"
0	"my arm nearest the window is about to freeze off! but the rest of me is warm... such a horrible feeling. #jonaskevin"
0	"my baby is sick"
0	"my back herts and I have a hedache  not good"
1	"my boyfriend is in the room from his brother and i'm in his room and do things i shouldn't do  it's so funny"
0	"my camera broke today.. so upset! but i am sending it to fix. So i really hope they can fix it before next week or so D:!"
0	"my cousins are leaving on thursday"
0	"my dad beats me. ....daddy.."
0	"my dad just took off his shoes and his feet smell. eeeeeeeew"
0	" my family leave is up, I have to go back to work today. So sad "
1	"- MY followers are BETTER than yours. i said it before &amp;&amp; i'll say it AGAIN .... i love ALL of my followers. you guys are the effin BEST."
0	"my foundation makes me look like a ghost now. ughh"
0	"my friends mom is at the hospital. pray for her."
0	"my girl cant come over today. Gonna have2 wait 2 see her until 2morrow. Hopefully shes not busy. Gonna get 2 hardly see her next week."
0	"my great grandmother died. i couldnt even see her before she died"
1	"my gummy bear"
1	"my hair is actually pretty today! i totally took a picture i guess today's a good day"
0	"my hair is to dark  i didnt ask for crown im a blond i just asked for it to be a little darker... twilight !!!"
0	"my heart love and prayers goes out to them during this time"
0	"my iphone just crashed again whilst downloading the new 3.0 update if you need to contact me email or twitter for now"
0	"my ipod broke....now i have to earn some cash to buy a new one well i'm off to work bye pples"
0	"my ipod died errrrrr."
0	"my istockphoto application was denied....they considered one image to be over processed even though it was straight from the camera"
1	"#andyclemmensen#andyclemmensen#andyclemmensen#andyclemmensen  I love you"
1	"#andyhurleyday and what a glorious day it will be"
0	"#andyhurleyday used to be on trending topics but it died."
1	"#andyhurleyday WOO! Happy birthday dude, you totally deserve to kick back today "
1	"#aneko says: We got hot summer here in CZ"
0	"#anewday at home 4 me means 0 H2O, pot of coffee, and 0 food intake "
0	"#angelsanddemons if you like the book, avoid the movie...entire major characters are missing! disappointed "
1	"#anorak: In article , ... (Christopher England) wrote: Not that I'd mention on here no  http://tinyurl.com/dy7m5t"
1	"#antijonasbrothersday on june 24  more details, soon "
1	"#APLM Marit Breivik is in the house - in the Folkets Hus"
1	"#applejuice = yummy"
1	"#apprentice. And @wossy steals the best line of the show re Gordon brown"
0	"#asksteve Did you consider lost business when removing Krisflyer Gold from the Clubhouse welcome list? My business is going to United now"
0	"#asksteve Did you consider lost business when removing Krisflyer Gold from the Clubhouse welcome lists? My business is going to United"
1	"#asot 400 is really really amazing. i can't stop listening  do you like asot &amp;armin ??"
0	"#asot400 &quot;back to you&quot;...beautiful, yes. but PLEASE can we have some kind of action from Area 1! i really wanted to hear Mr. Sam now SVR! "
1	"#asot400 after this weekend, i hate twitter "
1	"#asot400 AIR FOR LIFE... so many hours spent with this song learning how to use loops."
1	"#ASOT400 Buenos Aires @Argentina, under A state of trance celebration armin. ! "
0	"#asot400 cant get nothing"
1	"#ASOT400 I think Marcus Shultz melted some face.  I gotta admit, this song is melting mine "
0	"#asot400 my video isn't streaming"
0	"#ASOT400 next big asot on the moon!??? hahahah sad its almost over"
0	"#asot400 only see colours no picture"
1	"#asot400 thanks you arminnnn"
1	"#asot400 Yes they are. Episode 001 now"
1	"#assassinate is also trending because #spymaster lets you assassinate time"
0	"#asylm Any pics of Gen or Danneel? Please!? I can't believe I'm missing this!"
0	"#asylm has ANYONE got audio or video of the FULL Sunday Misha set?  Clear quality audio?  I have an hour of it but missed the end"
1	"#asylm is showing up on trending topics for me now!!"
1	"#asylm Jared is awesome and soo so so cute"
0	"#asylm Jensen said he got laser eye surgery. No more glasses!Jensen?"
1	"#asylm Misha photo op... He still remembers me.  He is so adorable!"
1	"#asylm Thanks to all the people who tweeted! XD"
0	"#asylm The guests, photo ops and panels where heaven.  Everything else was hell and inbetween "
0	"#asylm we'll never ever see jensen with real glasses  again  he just had eye surgary"
0	"#atishoo W1 4"
0	"#Attendoo is making progress... however no code yet"
1	"#babyupdate I've been sitting holding Callum. He's doing great, feeding well. They're gradually lowering the drip as he adjusts himself. "
